route,stop_id,address,month,total_in,total_out,unique_days,avg_daily_in,avg_daily_out,days
Route 4 Sunset,143643,1957 North 2100 West,2025-01,35,46,16.0,2.19,2.88,
Route 4 Sunset,143643,1957 North 2100 West,2025-02,40,5,8.0,5.0,0.62,
Route 4 Sunset,143643,1957 North 2100 West,2025-03,14,44,12.0,1.17,3.67,
Route 4 Sunset,143643,1957 North 2100 West,2025-04,20,17,8.0,2.5,2.12,
Route 4 Sunset,143643,1957 North 2100 West,2025-05,10,43,18.0,0.56,2.39,
Route 4 Sunset,143643,1957 North 2100 West,2025-06,19,17,15.0,1.27,1.13,
Route 4 Sunset,143643,1957 North 2100 West,2025-07,9,7,10.0,0.9,0.7,
Route 4 Sunset,143643,1957 North 2100 West,2025-08,18,16,15.0,1.2,1.07,
Route 4 Sunset,143643,1957 North 2100 West,2025-09,5,9,6.0,0.83,1.5,
Route 4 Sunset,143643,1957 North 2100 West,2025-10,8,22,15.0,0.53,1.47,
Route 4 Sunset,143643,1957 North 2100 West,2025-11,14,14,15.0,0.93,0.93,
Route 4 Sunset,143643,1957 North 2100 West,2025-12,9,24,17.0,0.53,1.41,
Route 4 Sunset,143643,1957 North 2100 West,2026-01,9,18,17.0,0.53,1.06,
Route 4 Sunset,143644,1205 North 1650 West,2025-01,198,250,26.0,7.62,9.62,
Route 4 Sunset,143644,1205 North 1650 West,2025-02,174,221,24.0,7.25,9.21,
Route 4 Sunset,143644,1205 North 1650 West,2025-03,162,145,26.0,6.23,5.58,
Route 4 Sunset,143644,1205 North 1650 West,2025-04,197,242,26.0,7.58,9.31,
Route 4 Sunset,143644,1205 North 1650 West,2025-05,166,235,26.0,6.38,9.04,
Route 4 Sunset,143644,1205 North 1650 West,2025-06,139,98,25.0,5.56,3.92,
Route 4 Sunset,143644,1205 North 1650 West,2025-07,110,81,25.0,4.4,3.24,
Route 4 Sunset,143644,1205 North 1650 West,2025-08,145,198,26.0,5.58,7.62,
Route 4 Sunset,143644,1205 North 1650 West,2025-09,205,279,25.0,8.2,11.16,
Route 4 Sunset,143644,1205 North 1650 West,2025-10,221,246,27.0,8.19,9.11,
Route 4 Sunset,143644,1205 North 1650 West,2025-11,204,230,24.0,8.5,9.58,
Route 4 Sunset,143644,1205 North 1650 West,2025-12,181,197,26.0,6.96,7.58,
Route 4 Sunset,143644,1205 North 1650 West,2026-01,157,162,26.0,6.04,6.23,
Route 4 Sunset,143645,124 North Valley View Drive,2025-01,22,26,22.0,1.0,1.18,
Route 4 Sunset,143645,124 North Valley View Drive,2025-02,36,21,22.0,1.64,0.95,
Route 4 Sunset,143645,124 North Valley View Drive,2025-03,36,30,25.0,1.44,1.2,
Route 4 Sunset,143645,124 North Valley View Drive,2025-04,19,24,19.0,1.0,1.26,
Route 4 Sunset,143645,124 North Valley View Drive,2025-05,24,18,22.0,1.09,0.82,
Route 4 Sunset,143645,124 North Valley View Drive,2025-06,36,25,25.0,1.44,1.0,
Route 4 Sunset,143645,124 North Valley View Drive,2025-07,33,20,25.0,1.32,0.8,
Route 4 Sunset,143645,124 North Valley View Drive,2025-08,41,31,26.0,1.58,1.19,
Route 4 Sunset,143645,124 North Valley View Drive,2025-09,55,37,25.0,2.2,1.48,
Route 4 Sunset,143645,124 North Valley View Drive,2025-10,32,24,26.0,1.23,0.92,
Route 4 Sunset,143645,124 North Valley View Drive,2025-11,42,25,24.0,1.75,1.04,
Route 4 Sunset,143645,124 North Valley View Drive,2025-12,35,27,24.0,1.46,1.12,
Route 4 Sunset,143645,124 North Valley View Drive,2026-01,54,38,26.0,2.08,1.46,
Route 4 Sunset,143651,1925 West 1465 North,2025-01,50,59,26.0,1.92,2.27,
Route 4 Sunset,143651,1925 West 1465 North,2025-02,32,53,23.0,1.39,2.3,
Route 4 Sunset,143651,1925 West 1465 North,2025-03,35,41,25.0,1.4,1.64,
Route 4 Sunset,143651,1925 West 1465 North,2025-04,33,50,25.0,1.32,2.0,
Route 4 Sunset,143651,1925 West 1465 North,2025-05,26,30,21.0,1.24,1.43,
Route 4 Sunset,143651,1925 West 1465 North,2025-06,31,29,18.0,1.72,1.61,
Route 4 Sunset,143651,1925 West 1465 North,2025-07,28,34,17.0,1.65,2.0,
Route 4 Sunset,143651,1925 West 1465 North,2025-08,26,23,19.0,1.37,1.21,
Route 4 Sunset,143651,1925 West 1465 North,2025-09,16,52,20.0,0.8,2.6,
Route 4 Sunset,143651,1925 West 1465 North,2025-10,40,68,27.0,1.48,2.52,
Route 4 Sunset,143651,1925 West 1465 North,2025-11,25,46,23.0,1.09,2.0,
Route 4 Sunset,143651,1925 West 1465 North,2025-12,34,27,23.0,1.48,1.17,
Route 4 Sunset,143651,1925 West 1465 North,2026-01,14,35,17.0,0.82,2.06,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2025-01,28,24,25.0,1.12,0.96,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2025-02,35,30,23.0,1.52,1.3,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2025-03,23,24,26.0,0.88,0.92,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2025-04,44,26,24.0,1.83,1.08,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2025-05,34,33,24.0,1.42,1.38,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2025-06,25,16,19.0,1.32,0.84,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2025-07,21,13,21.0,1.0,0.62,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2025-08,24,18,20.0,1.2,0.9,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2025-09,26,21,21.0,1.24,1.0,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2025-10,15,21,18.0,0.83,1.17,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2025-11,26,19,20.0,1.3,0.95,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2025-12,22,20,22.0,1.0,0.91,
Route 4 Sunset,143652,Dixie Dr @ Sunbrook Drive,2026-01,19,14,19.0,1.0,0.74,
Route 4 Sunset,143653,540 North Valley View Drive,2025-01,151,90,26.0,5.81,3.46,
Route 4 Sunset,143653,540 North Valley View Drive,2025-02,156,119,24.0,6.5,4.96,
Route 4 Sunset,143653,540 North Valley View Drive,2025-03,140,82,26.0,5.38,3.15,
Route 4 Sunset,143653,540 North Valley View Drive,2025-04,195,109,26.0,7.5,4.19,
Route 4 Sunset,143653,540 North Valley View Drive,2025-05,183,102,26.0,7.04,3.92,
Route 4 Sunset,143653,540 North Valley View Drive,2025-06,166,95,24.0,6.92,3.96,
Route 4 Sunset,143653,540 North Valley View Drive,2025-07,161,73,24.0,6.71,3.04,
Route 4 Sunset,143653,540 North Valley View Drive,2025-08,189,93,26.0,7.27,3.58,
Route 4 Sunset,143653,540 North Valley View Drive,2025-09,204,60,25.0,8.16,2.4,
Route 4 Sunset,143653,540 North Valley View Drive,2025-10,166,88,27.0,6.15,3.26,
Route 4 Sunset,143653,540 North Valley View Drive,2025-11,195,97,24.0,8.12,4.04,
Route 4 Sunset,143653,540 North Valley View Drive,2025-12,177,90,26.0,6.81,3.46,
Route 4 Sunset,143653,540 North Valley View Drive,2026-01,172,94,26.0,6.62,3.62,
Route 4 Sunset,143657,Cache Valley Bank,2025-01,129,276,25.0,5.16,11.04,
Route 4 Sunset,143657,Cache Valley Bank,2025-02,116,210,23.0,5.04,9.13,
Route 4 Sunset,143657,Cache Valley Bank,2025-03,79,215,25.0,3.16,8.6,
Route 4 Sunset,143657,Cache Valley Bank,2025-04,111,180,25.0,4.44,7.2,
Route 4 Sunset,143657,Cache Valley Bank,2025-05,77,187,22.0,3.5,8.5,
Route 4 Sunset,143657,Cache Valley Bank,2025-06,45,137,24.0,1.88,5.71,
Route 4 Sunset,143657,Cache Valley Bank,2025-07,123,200,24.0,5.12,8.33,
Route 4 Sunset,143657,Cache Valley Bank,2025-08,99,276,25.0,3.96,11.04,
Route 4 Sunset,143657,Cache Valley Bank,2025-09,45,146,25.0,1.8,5.84,
Route 4 Sunset,143657,Cache Valley Bank,2025-10,24,139,26.0,0.92,5.35,
Route 4 Sunset,143657,Cache Valley Bank,2025-11,12,155,22.0,0.55,7.05,
Route 4 Sunset,143657,Cache Valley Bank,2025-12,15,47,19.0,0.79,2.47,
Route 4 Sunset,143657,Cache Valley Bank,2026-01,13,51,21.0,0.62,2.43,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2025-01,164,135,26.0,6.31,5.19,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2025-02,160,150,24.0,6.67,6.25,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2025-03,145,133,26.0,5.58,5.12,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2025-04,174,182,26.0,6.69,7.0,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2025-05,292,182,26.0,11.23,7.0,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2025-06,216,98,25.0,8.64,3.92,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2025-07,141,92,25.0,5.64,3.68,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2025-08,134,109,26.0,5.15,4.19,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2025-09,125,125,25.0,5.0,5.0,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2025-10,120,134,27.0,4.44,4.96,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2025-11,77,83,24.0,3.21,3.46,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2025-12,81,83,25.0,3.24,3.32,
Route 2 Riverside,143490,Dr Volunteer Clinic 1060 East Riverside Drive,2026-01,65,73,26.0,2.5,2.81,
Route 2 Riverside,143491,Rec Center,2025-01,125,54,26.0,4.81,2.08,
Route 2 Riverside,143491,Rec Center,2025-02,104,58,22.0,4.73,2.64,
Route 2 Riverside,143491,Rec Center,2025-03,89,43,23.0,3.87,1.87,
Route 2 Riverside,143491,Rec Center,2025-04,124,64,26.0,4.77,2.46,
Route 2 Riverside,143491,Rec Center,2025-05,206,74,26.0,7.92,2.85,
Route 2 Riverside,143491,Rec Center,2025-06,85,90,25.0,3.4,3.6,
Route 2 Riverside,143491,Rec Center,2025-07,80,48,23.0,3.48,2.09,
Route 2 Riverside,143491,Rec Center,2025-08,76,65,23.0,3.3,2.83,
Route 2 Riverside,143491,Rec Center,2025-09,84,45,24.0,3.5,1.88,
Route 2 Riverside,143491,Rec Center,2025-10,79,60,26.0,3.04,2.31,
Route 2 Riverside,143491,Rec Center,2025-11,32,48,24.0,1.33,2.0,
Route 2 Riverside,143491,Rec Center,2025-12,34,43,20.0,1.7,2.15,
Route 2 Riverside,143491,Rec Center,2026-01,71,39,25.0,2.84,1.56,
Route 2 Riverside,143492,Avalon Apartments,2025-01,57,109,26.0,2.19,4.19,
Route 2 Riverside,143492,Avalon Apartments,2025-02,75,71,23.0,3.26,3.09,
Route 2 Riverside,143492,Avalon Apartments,2025-03,57,163,25.0,2.28,6.52,
Route 2 Riverside,143492,Avalon Apartments,2025-04,69,222,26.0,2.65,8.54,
Route 2 Riverside,143492,Avalon Apartments,2025-05,66,299,23.0,2.87,13.0,
Route 2 Riverside,143492,Avalon Apartments,2025-06,67,125,25.0,2.68,5.0,
Route 2 Riverside,143492,Avalon Apartments,2025-07,52,69,24.0,2.17,2.88,
Route 2 Riverside,143492,Avalon Apartments,2025-08,95,60,26.0,3.65,2.31,
Route 2 Riverside,143492,Avalon Apartments,2025-09,96,57,24.0,4.0,2.38,
Route 2 Riverside,143492,Avalon Apartments,2025-10,104,54,27.0,3.85,2.0,
Route 2 Riverside,143492,Avalon Apartments,2025-11,74,36,23.0,3.22,1.57,
Route 2 Riverside,143492,Avalon Apartments,2025-12,57,28,24.0,2.38,1.17,
Route 2 Riverside,143492,Avalon Apartments,2026-01,15,28,22.0,0.68,1.27,
Route 2 Riverside,143501,55 West 400 South,2025-01,96,32,24.0,4.0,1.33,
Route 2 Riverside,143501,55 West 400 South,2025-02,106,43,24.0,4.42,1.79,
Route 2 Riverside,143501,55 West 400 South,2025-03,108,43,25.0,4.32,1.72,
Route 2 Riverside,143501,55 West 400 South,2025-04,94,55,26.0,3.62,2.12,
Route 2 Riverside,143501,55 West 400 South,2025-05,120,53,24.0,5.0,2.21,
Route 2 Riverside,143501,55 West 400 South,2025-06,109,52,25.0,4.36,2.08,
Route 2 Riverside,143501,55 West 400 South,2025-07,51,36,24.0,2.12,1.5,
Route 2 Riverside,143501,55 West 400 South,2025-08,65,45,26.0,2.5,1.73,
Route 2 Riverside,143501,55 West 400 South,2025-09,53,39,24.0,2.21,1.62,
Route 2 Riverside,143501,55 West 400 South,2025-10,72,46,27.0,2.67,1.7,
Route 2 Riverside,143501,55 West 400 South,2025-11,80,60,24.0,3.33,2.5,
Route 2 Riverside,143501,55 West 400 South,2025-12,67,55,26.0,2.58,2.12,
Route 2 Riverside,143501,55 West 400 South,2026-01,50,38,26.0,1.92,1.46,
Route 2 Riverside,143507,The VFW / Lions Club,2025-01,69,81,26.0,2.65,3.12,
Route 2 Riverside,143507,The VFW / Lions Club,2025-02,141,160,24.0,5.88,6.67,
Route 2 Riverside,143507,The VFW / Lions Club,2025-03,67,71,25.0,2.68,2.84,
Route 2 Riverside,143507,The VFW / Lions Club,2025-04,70,75,25.0,2.8,3.0,
Route 2 Riverside,143507,The VFW / Lions Club,2025-05,55,63,23.0,2.39,2.74,
Route 2 Riverside,143507,The VFW / Lions Club,2025-06,77,50,23.0,3.35,2.17,
Route 2 Riverside,143507,The VFW / Lions Club,2025-07,91,77,25.0,3.64,3.08,
Route 2 Riverside,143507,The VFW / Lions Club,2025-08,47,117,26.0,1.81,4.5,
Route 2 Riverside,143507,The VFW / Lions Club,2025-09,59,94,23.0,2.57,4.09,
Route 2 Riverside,143507,The VFW / Lions Club,2025-10,55,49,25.0,2.2,1.96,
Route 2 Riverside,143507,The VFW / Lions Club,2025-11,37,59,22.0,1.68,2.68,
Route 2 Riverside,143507,The VFW / Lions Club,2025-12,25,24,23.0,1.09,1.04,
Route 2 Riverside,143507,The VFW / Lions Club,2026-01,40,47,24.0,1.67,1.96,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2025-01,21,16,19.0,1.11,0.84,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2025-02,25,43,22.0,1.14,1.95,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2025-03,19,24,20.0,0.95,1.2,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2025-04,37,52,24.0,1.54,2.17,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2025-05,22,37,20.0,1.1,1.85,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2025-06,12,27,22.0,0.55,1.23,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2025-07,10,29,17.0,0.59,1.71,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2025-08,12,43,23.0,0.52,1.87,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2025-09,35,59,25.0,1.4,2.36,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2025-10,55,114,27.0,2.04,4.22,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2025-11,18,48,22.0,0.82,2.18,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2025-12,24,34,21.0,1.14,1.62,
Route 2 Riverside,143510,Salt Lake Express/ South Main Street,2026-01,58,66,25.0,2.32,2.64,
Route 2 Riverside,143515,660 South Main,2025-01,100,115,26.0,3.85,4.42,
Route 2 Riverside,143515,660 South Main,2025-02,135,169,24.0,5.62,7.04,
Route 2 Riverside,143515,660 South Main,2025-03,194,134,26.0,7.46,5.15,
Route 2 Riverside,143515,660 South Main,2025-04,137,163,26.0,5.27,6.27,
Route 2 Riverside,143515,660 South Main,2025-05,178,159,26.0,6.85,6.12,
Route 2 Riverside,143515,660 South Main,2025-06,155,130,25.0,6.2,5.2,
Route 2 Riverside,143515,660 South Main,2025-07,147,75,25.0,5.88,3.0,
Route 2 Riverside,143515,660 South Main,2025-08,136,119,26.0,5.23,4.58,
Route 2 Riverside,143515,660 South Main,2025-09,138,127,25.0,5.52,5.08,
Route 2 Riverside,143515,660 South Main,2025-10,135,157,27.0,5.0,5.81,
Route 2 Riverside,143515,660 South Main,2025-11,103,122,24.0,4.29,5.08,
Route 2 Riverside,143515,660 South Main,2025-12,92,110,26.0,3.54,4.23,
Route 2 Riverside,143515,660 South Main,2026-01,116,188,26.0,4.46,7.23,
Route 2 Riverside,143518,Dixie Center,2025-01,114,88,26.0,4.38,3.38,
Route 2 Riverside,143518,Dixie Center,2025-02,188,104,24.0,7.83,4.33,
Route 2 Riverside,143518,Dixie Center,2025-03,128,110,26.0,4.92,4.23,
Route 2 Riverside,143518,Dixie Center,2025-04,207,162,26.0,7.96,6.23,
Route 2 Riverside,143518,Dixie Center,2025-05,288,189,26.0,11.08,7.27,
Route 2 Riverside,143518,Dixie Center,2025-06,222,158,25.0,8.88,6.32,
Route 2 Riverside,143518,Dixie Center,2025-07,207,173,25.0,8.28,6.92,
Route 2 Riverside,143518,Dixie Center,2025-08,195,174,26.0,7.5,6.69,
Route 2 Riverside,143518,Dixie Center,2025-09,195,168,25.0,7.8,6.72,
Route 2 Riverside,143518,Dixie Center,2025-10,199,192,27.0,7.37,7.11,
Route 2 Riverside,143518,Dixie Center,2025-11,186,166,24.0,7.75,6.92,
Route 2 Riverside,143518,Dixie Center,2025-12,138,160,26.0,5.31,6.15,
Route 2 Riverside,143518,Dixie Center,2026-01,142,150,26.0,5.46,5.77,
Route 2 Riverside,143526,Transit Center,2025-01,3291,4748,26.0,126.58,182.62,
Route 2 Riverside,143526,Transit Center,2025-02,3707,4884,24.0,154.46,203.5,
Route 2 Riverside,143526,Transit Center,2025-03,2772,5111,26.0,106.62,196.58,
Route 2 Riverside,143526,Transit Center,2025-04,2786,5121,26.0,107.15,196.96,
Route 2 Riverside,143526,Transit Center,2025-05,2998,6307,26.0,115.31,242.58,
Route 2 Riverside,143526,Transit Center,2025-06,2713,4910,25.0,108.52,196.4,
Route 2 Riverside,143526,Transit Center,2025-07,2550,4160,25.0,102.0,166.4,
Route 2 Riverside,143526,Transit Center,2025-08,2416,2980,26.0,92.92,114.62,
Route 2 Riverside,143526,Transit Center,2025-09,2709,3683,25.0,108.36,147.32,
Route 2 Riverside,143526,Transit Center,2025-10,2786,3912,27.0,103.19,144.89,
Route 2 Riverside,143526,Transit Center,2025-11,2590,3411,24.0,107.92,142.12,
Route 2 Riverside,143526,Transit Center,2025-12,2724,3660,26.0,104.77,140.77,
Route 2 Riverside,143526,Transit Center,2026-01,2622,3518,26.0,100.85,135.31,
Route 2 Riverside,143532,Library,2025-01,267,257,26.0,10.27,9.88,
Route 2 Riverside,143532,Library,2025-02,309,228,24.0,12.88,9.5,
Route 2 Riverside,143532,Library,2025-03,296,196,26.0,11.38,7.54,
Route 2 Riverside,143532,Library,2025-04,301,272,26.0,11.58,10.46,
Route 2 Riverside,143532,Library,2025-05,315,213,25.0,12.6,8.52,
Route 2 Riverside,143532,Library,2025-06,304,288,25.0,12.16,11.52,
Route 2 Riverside,143532,Library,2025-07,256,221,25.0,10.24,8.84,
Route 2 Riverside,143532,Library,2025-08,242,211,26.0,9.31,8.12,
Route 2 Riverside,143532,Library,2025-09,205,209,25.0,8.2,8.36,
Route 2 Riverside,143532,Library,2025-10,211,227,27.0,7.81,8.41,
Route 2 Riverside,143532,Library,2025-11,257,297,24.0,10.71,12.38,
Route 2 Riverside,143532,Library,2025-12,218,246,26.0,8.38,9.46,
Route 2 Riverside,143532,Library,2026-01,264,269,26.0,10.15,10.35,
Route 2 Riverside,143537,Best Western,2025-01,479,419,26.0,18.42,16.12,
Route 2 Riverside,143537,Best Western,2025-02,506,432,24.0,21.08,18.0,
Route 2 Riverside,143537,Best Western,2025-03,488,416,26.0,18.77,16.0,
Route 2 Riverside,143537,Best Western,2025-04,459,425,26.0,17.65,16.35,
Route 2 Riverside,143537,Best Western,2025-05,579,441,26.0,22.27,16.96,
Route 2 Riverside,143537,Best Western,2025-06,417,454,25.0,16.68,18.16,
Route 2 Riverside,143537,Best Western,2025-07,287,413,25.0,11.48,16.52,
Route 2 Riverside,143537,Best Western,2025-08,299,414,26.0,11.5,15.92,
Route 2 Riverside,143537,Best Western,2025-09,384,433,25.0,15.36,17.32,
Route 2 Riverside,143537,Best Western,2025-10,442,460,27.0,16.37,17.04,
Route 2 Riverside,143537,Best Western,2025-11,351,381,24.0,14.62,15.88,
Route 2 Riverside,143537,Best Western,2025-12,412,459,26.0,15.85,17.65,
Route 2 Riverside,143537,Best Western,2026-01,416,498,26.0,16.0,19.15,
Route 2 Riverside,143540,900 East Student Housing,2025-01,59,15,23.0,2.57,0.65,
Route 2 Riverside,143540,900 East Student Housing,2025-02,43,12,17.0,2.53,0.71,
Route 2 Riverside,143540,900 East Student Housing,2025-03,23,70,16.0,1.44,4.38,
Route 2 Riverside,143540,900 East Student Housing,2025-04,43,86,23.0,1.87,3.74,
Route 2 Riverside,143540,900 East Student Housing,2025-05,38,100,18.0,2.11,5.56,
Route 2 Riverside,143540,900 East Student Housing,2025-06,32,141,19.0,1.68,7.42,
Route 2 Riverside,143540,900 East Student Housing,2025-07,37,49,19.0,1.95,2.58,
Route 2 Riverside,143540,900 East Student Housing,2025-08,63,35,23.0,2.74,1.52,
Route 2 Riverside,143540,900 East Student Housing,2025-09,56,24,24.0,2.33,1.0,
Route 2 Riverside,143540,900 East Student Housing,2025-10,47,22,24.0,1.96,0.92,
Route 2 Riverside,143540,900 East Student Housing,2025-11,48,41,23.0,2.09,1.78,
Route 2 Riverside,143540,900 East Student Housing,2025-12,42,32,20.0,2.1,1.6,
Route 2 Riverside,143540,900 East Student Housing,2026-01,38,28,24.0,1.58,1.17,
Route 2 Riverside,143543,631 East 100 South,2025-01,58,37,22.0,2.64,1.68,
Route 2 Riverside,143543,631 East 100 South,2025-02,118,173,22.0,5.36,7.86,
Route 2 Riverside,143543,631 East 100 South,2025-03,73,18,21.0,3.48,0.86,
Route 2 Riverside,143543,631 East 100 South,2025-04,51,45,22.0,2.32,2.05,
Route 2 Riverside,143543,631 East 100 South,2025-05,54,16,16.0,3.38,1.0,
Route 2 Riverside,143543,631 East 100 South,2025-06,34,30,20.0,1.7,1.5,
Route 2 Riverside,143543,631 East 100 South,2025-07,29,29,20.0,1.45,1.45,
Route 2 Riverside,143543,631 East 100 South,2025-08,37,34,23.0,1.61,1.48,
Route 2 Riverside,143543,631 East 100 South,2025-09,18,28,19.0,0.95,1.47,
Route 2 Riverside,143543,631 East 100 South,2025-10,29,41,23.0,1.26,1.78,
Route 2 Riverside,143543,631 East 100 South,2025-11,18,8,14.0,1.29,0.57,
Route 2 Riverside,143543,631 East 100 South,2025-12,22,4,16.0,1.38,0.25,
Route 2 Riverside,143543,631 East 100 South,2026-01,33,15,21.0,1.57,0.71,
Route 2 Riverside,143544,950 East 700 South,2025-01,37,19,21.0,1.76,0.9,
Route 2 Riverside,143544,950 East 700 South,2025-02,53,40,21.0,2.52,1.9,
Route 2 Riverside,143544,950 East 700 South,2025-03,53,44,24.0,2.21,1.83,
Route 2 Riverside,143544,950 East 700 South,2025-04,42,43,22.0,1.91,1.95,
Route 2 Riverside,143544,950 East 700 South,2025-05,76,34,22.0,3.45,1.55,
Route 2 Riverside,143544,950 East 700 South,2025-06,54,30,23.0,2.35,1.3,
Route 2 Riverside,143544,950 East 700 South,2025-07,66,29,24.0,2.75,1.21,
Route 2 Riverside,143544,950 East 700 South,2025-08,50,24,21.0,2.38,1.14,
Route 2 Riverside,143544,950 East 700 South,2025-09,65,24,24.0,2.71,1.0,
Route 2 Riverside,143544,950 East 700 South,2025-10,64,20,24.0,2.67,0.83,
Route 2 Riverside,143544,950 East 700 South,2025-11,52,16,21.0,2.48,0.76,
Route 2 Riverside,143544,950 East 700 South,2025-12,57,25,23.0,2.48,1.09,
Route 2 Riverside,143544,950 East 700 South,2026-01,56,27,24.0,2.33,1.12,
Route 2 Riverside,143545,Jubilee House,2025-01,35,20,21.0,1.67,0.95,
Route 2 Riverside,143545,Jubilee House,2025-02,46,31,21.0,2.19,1.48,
Route 2 Riverside,143545,Jubilee House,2025-03,50,12,17.0,2.94,0.71,
Route 2 Riverside,143545,Jubilee House,2025-04,46,18,20.0,2.3,0.9,
Route 2 Riverside,143545,Jubilee House,2025-05,35,11,17.0,2.06,0.65,
Route 2 Riverside,143545,Jubilee House,2025-06,25,16,18.0,1.39,0.89,
Route 2 Riverside,143545,Jubilee House,2025-07,34,17,16.0,2.12,1.06,
Route 2 Riverside,143545,Jubilee House,2025-08,41,25,23.0,1.78,1.09,
Route 2 Riverside,143545,Jubilee House,2025-09,52,24,23.0,2.26,1.04,
Route 2 Riverside,143545,Jubilee House,2025-10,30,18,18.0,1.67,1.0,
Route 2 Riverside,143545,Jubilee House,2025-11,24,13,12.0,2.0,1.08,
Route 2 Riverside,143545,Jubilee House,2025-12,21,15,18.0,1.17,0.83,
Route 2 Riverside,143545,Jubilee House,2026-01,24,27,21.0,1.14,1.29,
Route 2 Riverside,143571,Harmons,2025-01,390,236,26.0,15.0,9.08,
Route 2 Riverside,143571,Harmons,2025-02,466,264,24.0,19.42,11.0,
Route 2 Riverside,143571,Harmons,2025-03,538,252,26.0,20.69,9.69,
Route 2 Riverside,143571,Harmons,2025-04,452,263,26.0,17.38,10.12,
Route 2 Riverside,143571,Harmons,2025-05,576,303,26.0,22.15,11.65,
Route 2 Riverside,143571,Harmons,2025-06,524,280,25.0,20.96,11.2,
Route 2 Riverside,143571,Harmons,2025-07,429,293,25.0,17.16,11.72,
Route 2 Riverside,143571,Harmons,2025-08,433,301,26.0,16.65,11.58,
Route 2 Riverside,143571,Harmons,2025-09,480,293,25.0,19.2,11.72,
